Row ID,Sales,Forecast(Sales),Lower Confidence Bound(Sales),Upper Confidence Bound(Sales)
2875,6.03,,,
2876,153.568,,,
2877,1013.488,,,
2878,52.34,,,
2879,4.66,,,
2880,254.97,,,
2881,25.44,,,
2882,27.93,,,
2883,8.85,,,
2884,6.96,,,
2885,17.456,,,
2886,307.92,,,
2887,6.63,,,
2888,12.96,,,
2889,32.4,,,
2890,23.85,,,
2891,51.96,,,
2892,17.94,,,
2893,11.56,,,
2894,26.4,,,
2895,69.08,,,
2896,35.88,,,
2897,49.65,,,
2898,959.968,,,
2899,408.422,,,
2900,479.984,,,
2901,12.6,,,
2902,184.66,,,
2903,23.12,,,
2904,37.464,,,
2905,539.658,,,
2906,310.12,,,
2907,8.56,,,
2908,52.4,,,
2909,14.94,,,
2910,11.22,,,
2911,387.136,,,
2912,41.4,,,
2913,35,,,
2914,39.552,,,
2915,135.72,,,
2916,12.56,,,
2917,263.96,,,
2918,5.952,,,
2919,15.8,,,
2920,14.368,,,
2921,70.448,,,
2922,129.3,,,
2923,3.882,,,
2924,6.08,,,
2925,19.9,,,
2926,70.71,,,
2927,18.84,,,
2928,8.64,,,
2929,1633.188,,,
2930,19.76,,,
2931,6.608,,,
2932,7.28,,,
2933,144.784,,,
2934,156.792,,,
2935,431.976,,,
2936,35.89,,,
2937,47.208,,,
2938,248.08,,,
2939,189.7,,,
2940,59.808,,,
2941,90.99,,,
2942,1526.56,,,
2943,368.97,,,
2944,305.01,,,
2945,18.7,,,
2946,38.29,,,
2947,26.25,,,
2948,64.96,,,
2949,43.7,,,
2950,41.6,,,
2951,23.12,,,
2952,113.888,,,
2953,113.568,,,
2954,7.92,,,
2955,671.984,,,
2956,39.99,,,
2957,191.646,,,
2958,2.313,,,
2959,19.936,,,
2960,45.92,,,
2961,20.34,,,
2962,39.28,,,
2963,81.568,,,
2964,97.184,,,
2965,24.32,,,
2966,18.96,,,
2967,32.952,,,
2968,30.016,,,
2969,499.584,,,
2970,31.104,,,
2971,13.272,,,
2972,28.272,,,
2973,259.136,,,
2974,10.8,,,
2975,244.006,,,
2976,15.936,,,
2977,188.552,,,
2978,22.58,,,
2979,545.94,,,
2980,20.736,,,
2981,43.296,,,
2982,123.136,,,
2983,11.264,,,
2984,53.424,,,
2985,275.49,,,
2986,24.96,,,
2987,19.36,,,
2988,1267.65,,,
2989,12.99,,,
2990,18.56,,,
2991,449.15,,,
2992,31.248,,,
2993,61.44,,,
2994,895.92,,,
2995,55.36,,,
2996,55.92,,,
2997,24.896,,,
2998,3.984,,,
2999,95.968,,,
3000,206.991,,,
3001,44.416,,,
3002,9.006,,,
3003,19,,,
3004,33.376,,,
3005,207.48,,,
3006,91.68,,,
3007,904.9,,,
3008,34.272,,,
3009,191.82,,,
3010,243.88,,,
3011,12.03,,,
3012,2549.985,,,
3013,21.594,,,
3014,8.964,,,
3015,20.736,,,
3016,344.22,,,
3017,727.296,,,
3018,22.608,,,
3019,666.4,,,
3020,5.04,,,
3021,92.94,,,
3022,66.69,,,
3023,91.68,,,
3024,327.7328,,,
3025,52.272,,,
3026,17.94,,,
3027,254.352,,,
3028,8.288,,,
3029,504.9,,,
3030,403.168,,,
3031,194.32,,,
3032,25.99,,,
3033,195.136,,,
3034,20.736,,,
3035,53.7,,,
3036,36.26,,,
3037,56.3,,,
3038,32.4,,,
3039,29.16,,,
3040,171.288,,,
3041,16.72,,,
3042,12.96,,,
3043,22.18,,,
3044,2054.272,,,
3045,1022.97,,,
3046,13.9,,,
3047,26.38,,,
3048,43.176,,,
3049,411.8,,,
3050,360,,,
3051,41.96,,,
3052,227.84,,,
3053,37.94,,,
3054,517.9,,,
3055,5.28,,,
3056,2799.96,,,
3057,8.96,,,
3058,31.5,,,
3059,30.56,,,
3060,24.368,,,
3061,119.976,,,
3062,26.88,,,
3063,83.97,,,
3064,104.97,,,
3065,90.8,,,
3066,140.736,,,
3067,214.95,,,
3068,45.36,,,
3069,288.24,,,
3070,663.936,,,
3071,2934.33,,,
3072,124.41,,,
3073,57.75,,,
3074,114.46,,,
3075,120.666,,,
3076,342.864,,,
3077,16.74,,,
3078,981.372,,,
3079,31.84,,,
3080,12.96,,,
3081,43.176,,,
3082,58.34,,,
3083,539.97,,,
3084,3.928,,,
3085,252.784,,,
3086,127.984,,,
3087,3.984,,,
3088,12.992,,,
3089,61,,,
3090,671.93,,,
3091,447.86,,,
3092,479.95,,,
3093,166.44,,,
3094,31.68,,,
3095,10.368,,,
3096,12.032,,,
3097,5.768,,,
3098,33.12,,,
3099,220.2656,,,
3100,10.776,,,
3101,242.352,,,
3102,695.16,,,
3103,220.98,,,
3104,12.957,,,
3105,25.68,,,
3106,15.712,,,
3107,298.464,,,
3108,21.93,,,
3109,242.94,,,
3110,7.64,,,
3111,51.84,,,
3112,265.17,,,
3113,837.6,,,
3114,135.9,,,
3115,34.68,,,
3116,532.704,,,
3117,43.1,,,
3118,15.88,,,
3119,1123.92,,,
3120,249.584,,,
3121,48.672,,,
3122,60.768,,,
3123,78.6,,,
3124,3.768,,,
3125,1036.624,,,
3126,563.808,,,
3127,258.528,,,
3128,49.12,,,
3129,44.46,,,
3130,241.568,,,
3131,395,,,
3132,627.168,,,
3133,13.28,,,
3134,12.672,,,
3135,30.56,,,
3136,77.952,,,
3137,67.992,,,
3138,12.224,,,
3139,44.784,,,
3140,22.848,,,
3141,206.43,,,
3142,210.392,,,
3143,119.96,,,
3144,10.608,,,
3145,347.802,,,
3146,963.136,,,
3147,88.776,,,
3148,32.4,,,
3149,32.4,,,
3150,31.05,,,
3151,2025.36,,,
3152,1799.994,,,
3153,101.988,,,
3154,262.864,,,
3155,735.98,,,
3156,93.024,,,
3157,284.364,,,
3158,26,,,
3159,67.64,,,
3160,119.976,,,
3161,5.18,,,
3162,15.56,,,
3163,78.35,,,
3164,59.52,,,
3165,38.52,,,
3166,239.984,,,
3167,19.35,,,
3168,67,,,
3169,390.272,,,
3170,62.192,,,
3171,23.88,,,
3172,3.168,,,
3173,528.43,,,
3174,13.392,,,
3175,181.86,,,
3176,180.588,,,
3177,47.984,,,
3178,18.76,,,
3179,20.94,,,
3180,58.68,,,
3181,254.9,,,
3182,9.64,,,
3183,826.62,,,
3184,1633.14,,,
3185,544.38,,,
3186,26.046,,,
3187,74.352,,,
3188,69.93,,,
3189,3.75,,,
3190,20.928,,,
3191,12.672,,,
3192,65.99,,,
3193,6.37,,,
3194,3.648,,,
3195,31.104,,,
3196,23.34,,,
3197,29.97,,,
3198,3.366,,,
3199,95.968,,,
3200,18.704,,,
3201,149.232,,,
3202,15.936,,,
3203,601.536,,,
3204,10.99,,,
3205,39.88,,,
3206,62.24,,,
3207,53.2,,,
3208,39.84,,,
3209,349.95,,,
3210,377.928,,,
3211,13.392,,,
3212,11.228,,,
3213,207.24,,,
3214,1.504,,,
3215,34.848,,,
3216,75.18,,,
3217,149.97,,,
3218,931.176,,,
3219,430.88,,,
3220,94.85,,,
3221,51.12,,,
3222,90,,,
3223,9.408,,,
3224,4.672,,,
3225,318.4,,,
3226,12.768,,,
3227,15.36,,,
3228,230.376,,,
3229,7.16,,,
3230,375.34,,,
3231,114.9,,,
3232,26.046,,,
3233,2.896,,,
3234,32.544,,,
3235,3.984,,,
3236,181.797,,,
3237,44.94,,,
3238,45.576,,,
3239,318.43,,,
3240,122.92,,,
3241,7.068,,,
3242,56.45,,,
3243,13.468,,,
3244,219.8,,,
3245,317.058,,,
3246,49.08,,,
3247,324.9,,,
3248,18.24,,,
3249,113.888,,,
3250,105.584,,,
3251,24.85,,,
3252,60.312,,,
3253,7.056,,,
3254,27.184,,,
3255,107.984,,,
3256,19.296,,,
3257,4.608,,,
3258,79.974,,,
3259,2.946,,,
3260,3.136,,,
3261,20.736,,,
3262,99.98,,,
3263,733.95,,,
3264,241.44,,,
3265,10.08,,,
3266,281.904,,,
3267,201.432,,,
3268,135.98,,,
3269,44.95,,,
3270,2.97,,,
3271,6.54,,,
3272,7.92,,,
3273,203.92,,,
3274,3359.952,,,
3275,18.24,,,
3276,27.78,,,
3277,22.96,,,
3278,28.99,,,
3279,12.96,,,
3280,22.96,,,
3281,4164.05,,,
3282,47.984,,,
3283,4.624,,,
3284,15.24,,,
3285,63.924,,,
3286,6.56,,,
3287,13.11,,,
3288,494.376,,,
3289,29.2,,,
3290,248.85,,,
3291,36.24,,,
3292,11.68,,,
3293,11.91,,,
3294,3.48,,,
3295,30.96,,,
3296,1704.89,,,
3297,19.194,,,
3298,121.792,,,
3299,1919.976,,,
3300,50.997,,,
3301,76.792,,,
3302,539.964,,,
3303,60.312,,,
3304,1.944,,,
3305,12.984,,,
3306,217.584,,,
3307,328.776,,,
3308,2.286,,,
3309,47.984,,,
3310,25.344,,,
3311,232.4,,,
3312,86.45,,,
3313,603.92,,,
3314,81.98,,,
3315,271.764,,,
3316,14.376,,,
3317,341.96,,,
3318,181.35,,,
3319,8.64,,,
3320,43.512,,,
3321,662.88,,,
3322,25.92,,,
3323,68.94,,,
3324,128.82,,,
3325,896.99,,,
3326,1.234,,,
3327,67.56,,,
3328,21.72,,,
3329,262.336,,,
3330,148.48,,,
3331,241.176,,,
3332,227.976,,,
3333,52.68,,,
3334,2.032,,,
3335,17.12,,,
3336,431.968,,,
3337,129.92,,,
3338,568.728,,,
3339,117.144,,,
3340,203.52,,,
3341,51.75,,,
3342,122.97,,,
3343,244.615,,,
3344,59.97,,,
3345,81.54,,,
3346,11.68,,,
3347,29,,,
3348,50.8,,,
3349,16.03,,,
3350,15.712,,,
3351,89.97,,,
3352,435.999,,,
3353,83.984,,,
3354,359.98,,,
3355,70.56,,,
3356,20.88,,,
3357,3.81,,,
3358,73.008,,,
3359,3.208,,,
3360,26.176,,,
3361,30.44,,,
3362,35.28,,,
3363,19.44,,,
3364,37.88,,,
3365,9.552,,,
3366,290.666,,,
3367,10.368,,,
3368,14.352,,,
3369,141.96,,,
3370,66.048,,,
3371,1287.45,,,
3372,25.824,,,
3373,160.96,,,
3374,28.44,,,
3375,364.41,,,
3376,39.96,,,
3377,361.764,,,
3378,111.672,,,
3379,13.776,,,
3380,10.272,,,
3381,24.048,,,
3382,2.896,,,
3383,17.94,,,
3384,384.174,,,
3385,1799.75,,,
3386,580.672,,,
3387,18.936,,,
3388,222.384,,,
3389,50.454,,,
3390,154.764,,,
3391,6.848,,,
3392,1091.168,,,
3393,219.168,,,
3394,6.928,,,
3395,40.032,,,
3396,443.92,,,
3397,169.99,,,
3398,25.92,,,
3399,36.99,,,
3400,629.1,,,
3401,193.95,,,
3402,5.46,,,
3403,22.288,,,
3404,65.424,,,
3405,77.88,,,
3406,281.372,,,
3407,281.372,,,
3408,7.488,,,
3409,22.336,,,
3410,10.368,,,
3411,65.79,,,
3412,271.984,,,
3413,11.76,,,
3414,77.52,,,
3415,48.64,,,
3416,1.81,,,
3417,8.26,,,
3418,43.56,,,
3419,5.84,,,
3420,271.764,,,
3421,262.24,,,
3422,182.72,,,
3423,131.6,,,
3424,22.72,,,
3425,558.4,,,
3426,15.24,,,
3427,1408.1,,,
3428,32.896,,,
3429,215.148,,,
3430,30.96,,,
3431,29.79,,,
3432,128.9,,,
3433,60.12,,,
3434,24.816,,,
3435,14.976,,,
3436,15.08,,,
3437,24.288,,,
3438,16.192,,,
3439,251.006,,,
3440,54.192,,,
3441,4.304,,,
3442,108.92,,,
3443,16.74,,,
3444,2504.74,,,
3445,84.784,,,
3446,29.9,,,
3447,70.88,,,
3448,3.76,,,
3449,27.264,,,
3450,56.65,,,
3451,14.97,,,
3452,4.02,,,
3453,471.92,,,
3454,58.72,,,
3455,5.16,,,
3456,16.496,,,
3457,71.976,,,
3458,22.512,,,
3459,3.444,,,
3460,538.194,,,
3461,47.984,,,
3462,492.768,,,
3463,286.79,,,
3464,5.08,,,
3465,47.992,,,
3466,61.96,,,
3467,361.96,,,
3468,278.82,,,
3469,133.38,,,
3470,47.952,,,
3471,16.74,,,
3472,10.848,,,
3473,18.544,,,
3474,180.98,,,
3475,99.98,,,
3476,34.95,,,
3477,152,,,
3478,92.52,,,
3479,8.56,,,
3480,45.36,,,
3481,1421.664,,,
3482,8.96,,,
3483,579.95,,,
3484,29.12,,,
3485,1202.94,,,
3486,7.92,,,
3487,36.192,,,
3488,147.184,,,
3489,408.422,,,
3490,382.116,,,
3491,68.6,,,
3492,435.504,,,
3493,11.168,,,
3494,72,,,
3495,655.9,,,
3496,603.92,,,
3497,513.024,,,
3498,487.92,,,
3499,15.24,,,
3500,209.97,,,
3501,62.94,,,
3502,25.92,,,
3503,10.368,,,
3504,95.736,,,
3505,900.08,,,
3506,201.584,,,
3507,3.392,,,
3508,193.0656,,,
3509,15.552,,,
3510,11.648,,,
3511,418.8,,,
3512,509.488,,,
3513,825.174,,,
3514,17.76,,,
3515,6.912,,,
3516,66.3,,,
3517,30.816,,,
3518,44.784,,,
3519,569.536,,,
3520,796.425,,,
3521,12.832,,,
3522,40.46,,,
3523,404.94,,,
3524,116,,,
3525,657.552,,,
3526,599.97,,,
3527,38.97,,,
3528,45.84,,,
3529,38.24,,,
3530,87.168,,,
3531,21.4,,,
3532,54.9,,,
3533,287.968,,,
3534,13.12,,,
3535,10.75,,,
3536,11.62,,,
3537,40.74,,,
3538,83.25,,,
3539,9.45,,,
3540,20.65,,,
3541,45.36,,,
3542,5.352,,,
3543,99.372,,,
3544,2.672,,,
3545,28.672,,,
3546,29.312,,,
3547,105.98,,,
3548,35.06,,,
3549,33.94,,,
3550,30,,,
3551,45.528,,,
3552,844.116,,,
3553,812.736,,,
3554,7.476,,,
3555,330.4,,,
3556,604.752,,,
3557,45.36,,,
3558,10.128,,,
3559,21.792,,,
3560,439.8,,,
3561,8.256,,,
3562,25.56,,,
3563,4.368,,,
3564,11.52,,,
3565,12.96,,,
3566,3.96,,,
3567,1577.94,,,
3568,15.008,,,
3569,59.98,,,
3570,2395.2,,,
3571,1687.8,,,
3572,7.992,,,
3573,5.184,,,
3574,11.68,,,
3575,104.8,,,
3576,14.496,,,
3577,4.784,,,
3578,4.73,,,
3579,7.89,,,
3580,65.5,,,
3581,2430.08,,,
3582,104.85,,,
3583,3.9,,,
3584,801.96,,,
3585,191.96,,,
3586,2.61,,,
3587,5.96,,,
3588,1169.694,,,
3589,1665.62,,,
3590,2.88,,,
3591,1443.96,,,
3592,2.92,,,
3593,465.18,,,
3594,22.428,,,
3595,37.52,,,
3596,2.624,,,
3597,15.552,,,
3598,64.704,,,
3599,17.472,,,
3600,135.516,,,
3601,431.928,,,
3602,12.448,,,
3603,657.93,,,
3604,277.4,,,
3605,25.16,,,
3606,91.92,,,
3607,29.34,,,
3608,139.44,,,
3609,6.912,,,
3610,27.096,,,
3611,177.568,,,
3612,58.416,,,
3613,16.448,,,
3614,36.784,,,
3615,718.116,,,
3616,31.776,,,
3617,9.555,,,
3618,487.984,,,
3619,5.56,,,
3620,217.85,,,
3621,40.776,,,
3622,63.936,,,
3623,142.4,,,
3624,7.16,,,
3625,681.408,,,
3626,3.52,,,
3627,5.58,,,
3628,36.32,,,
3629,2060.744,,,
3630,52.272,,,
3631,213.136,,,
3632,69.52,,,
3633,763.44,,,
3634,9.216,,,
3635,41.958,,,
3636,89.568,,,
3637,22.248,,,
3638,334.88,,,
3639,148.288,,,
3640,4.624,,,
3641,178.92,,,
3642,69.888,,,
3643,487.984,,,
3644,47.3,,,
3645,4.13,,,
3646,155.12,,,
3647,6.48,,,
3648,15.52,,,
3649,2.946,,,
3650,55.104,,,
3651,104.88,,,
3652,34.7,,,
3653,33.72,,,
3654,14.94,,,
3655,638.73,,,
3656,113.568,,,
3657,9.096,,,
3658,8.688,,,
3659,30.88,,,
3660,6.408,,,
3661,33.8,,,
3662,377.97,,,
3663,258.9,,,
3664,24.56,,,
3665,27.888,,,
3666,6.456,,,
3667,52.68,,,
3668,13.88,,,
3669,103.92,,,
3670,11.52,,,
3671,10.368,,,
3672,39.072,,,
3673,8.872,,,
3674,121.104,,,
3675,127.372,,,
3676,47.952,,,
3677,44.46,,,
3678,15.8,,,
3679,464.97,,,
3680,181.96,,,
3681,12.39,,,
3682,84.09,,,
3683,79.36,,,
3684,153.36,,,
3685,43.68,,,
3686,98.21,,,
3687,9.84,,,
3688,2.694,,,
3689,25.344,,,
3690,43.92,,,
3691,59.994,,,
3692,439.992,,,
3693,87.96,,,
3694,15.488,,,
3695,232.96,,,
3696,66.54,,,
3697,43.26,,,
3698,141.96,,,
3699,79.4,,,
3700,163.96,,,
3701,37.93,,,
3702,15.168,,,
3703,24.78,,,
3704,19.14,,,
3705,899.97,,,
3706,32.4,,,
3707,23.832,,,
3708,6.368,,,
3709,34.176,,,
3710,5.544,,,
3711,510.24,,,
3712,204.95,,,
3713,11.54,,,
3714,162.6,,,
3715,45.68,,,
3716,603.92,,,
3717,23.55,,,
3718,5.04,,,
3719,249.95,,,
3720,33.4,,,
3721,18.92,,,
3722,15.42,,,
3723,35.712,,,
3724,551.985,,,
3725,7.056,,,
3726,18.72,,,
3727,360.38,,,
3728,11.16,,,
3729,14.94,,,
3730,41.96,,,
3731,636.86,,,
3732,499.99,,,
3733,1259.93,,,
3734,65.08,,,
3735,26.38,,,
3736,71.97,,,
3737,129.98,,,
3738,32.54,,,
3739,10.9,,,
3740,59.98,,,
3741,61.929,,,
3742,16.52,,,
3743,60.12,,,
3744,49.536,,,
3745,11.85,,,
3746,118.25,,,
3747,368.97,,,
3748,198.46,,,
3749,321.92,,,
3750,879.984,,,
3751,28.4,,,
3752,230.28,,,
3753,116.28,,,
3754,841.568,,,
3755,354.9,,,
3756,42.784,,,
3757,563.43,,,
3758,111.104,,,
3759,11.68,,,
3760,16.9,,,
3761,24.4,,,
3762,87.6,,,
3763,241.96,,,
3764,8.52,,,
3765,1.788,,,
3766,99.372,,,
3767,1.344,,,
3768,119.96,,,
3769,1013.832,,,
3770,1.984,,,
3771,2003.52,,,
3772,82.368,,,
3773,62.91,,,
3774,6.912,,,
3775,383.976,,,
3776,10.368,,,
3777,335.944,,,
3778,665.88,,,
3779,71.976,,,
3780,37.94,,,
3781,273.96,,,
3782,269.982,,,
3783,8.904,,,
3784,720.064,,,
3785,41.424,,,
3786,3.132,,,
3787,1085.42,,,
3788,3.912,,,
3789,62.376,,,
3790,29.05,,,
3791,180.96,,,
3792,4.419,,,
3793,16.032,,,
3794,29.79,,,
3795,57.23,,,
3796,333,,,
3797,36.44,,,
3798,251.64,,,
3799,523.764,,,
3800,1359.96,,,
3801,102.592,,,
3802,22.704,,,
3803,93.024,,,
3804,12.768,,,
3805,35.008,,,
3806,39.152,,,
3807,11.76,,,
3808,5.238,,,
3809,4.662,,,
3810,523.92,,,
3811,100.792,,,
3812,146.136,,,
3813,25.06,,,
3814,19.824,,,
3815,823.96,,,
3816,15.984,,,
3817,801.96,,,
3818,59.97,,,
3819,1056.86,,,
3820,12.816,,,
3821,314.352,,,
3822,18.98,,,
3823,18.24,,,
3824,991.2,,,
3825,879.984,,,
3826,12.96,,,
3827,107.44,,,
3828,1458.65,,,
3829,26.64,,,
3830,476.8,,,
3831,87.444,,,
3832,76.14,,,
3833,19.96,,,
3834,1049.97,,,
3835,611.058,,,
3836,2.368,,,
3837,19.008,,,
3838,911.984,,,
3839,674.352,,,
3840,134.01,,,
3841,170.97,,,
3842,170.352,,,
3843,7.184,,,
3844,6.28,,,
3845,480.74,,,
3846,616.998,,,
3847,141.4,,,
3848,501.81,,,
3849,691.96,,,
3850,34.95,,,
3851,85.96,,,
3852,85.3,,,
3853,33.568,,,
3854,4.95,,,
3855,26.4,,,
3856,3.564,,,
3857,823.96,,,
3858,10.272,,,
3859,447.944,,,
3860,480.96,,,
3861,124.792,,,
3862,40.176,,,
3863,10.896,,,
3864,10.64,,,
3865,151.96,,,
3866,238,,,
3867,155.34,,,
3868,148.32,,,
3869,240.784,,,
3870,191.968,,,
3871,11.56,,,
3872,11.8,,,
3873,842.352,,,
3874,23.472,,,
3875,86.058,,,
3876,108.784,,,
3877,10.272,,,
3878,38.19,,,
3879,49.632,,,
3880,52.096,,,
3881,9.568,,,
3882,82.368,,,
3883,364.704,,,
3884,40.256,,,
3885,4.368,,,
3886,12.128,,,
3887,134.85,,,
3888,8.56,,,
3889,239.97,,,
3890,356.94,,,
3891,659.9,,,
3892,1684.752,,,
3893,559.92,,,
3894,279.944,,,
3895,9.98,,,
3896,48.9,,,
3897,3.552,,,
3898,15.552,,,
3899,2.368,,,
3900,127.984,,,
3901,10.368,,,
3902,47.984,,,
3903,270.34,,,
3904,98.112,,,
3905,563.808,,,
3906,10.428,,,
3907,547.136,,,
3908,14.85,,,
3909,41.988,,,
3910,7.584,,,
3911,352.45,,,
3912,470.376,,,
3913,19.44,,,
3914,9.82,,,
3915,801.6,,,
3916,161.568,,,
3917,16.096,,,
3918,7.656,,,
3919,311.976,,,
3920,61.68,,,
3921,63.96,,,
3922,359.976,,,
3923,25.344,,,
3924,26.72,,,
3925,30.28,,,
3926,57.93,,,
3927,35.34,,,
3928,137.24,,,
3929,241.332,,,
3930,5.184,,,
3931,145.544,,,
3932,5.472,,,
3933,47.984,,,
3934,9.4,,,
3935,74,,,
3936,201.584,,,
3937,28.752,,,
3938,27.216,,,
3939,197.372,,,
3940,1424.9,,,
3941,14.56,,,
3942,3.048,,,
3943,25.92,,,
3944,835.17,,,
3945,17.34,,,
3946,44.384,,,
3947,2.944,,,
3948,6.368,,,
3949,48.848,,,
3950,19.648,,,
3951,255.108,,,
3952,17.248,,,
3953,159.984,,,
3954,12.7,,,
3955,5.47,,,
3956,79.36,,,
3957,22.14,,,
3958,11.277,,,
3959,4.448,,,
3960,44.76,,,
3961,38.28,,,
3962,149.95,,,
3963,12.84,,,
3964,44.67,,,
3965,7.872,,,
3966,7.872,,,
3967,88.04,,,
3968,40.635,,,
3969,5.728,,,
3970,42.24,,,
3971,53.82,,,
3972,79.36,,,
3973,13.48,,,
3974,29.8,,,
3975,414,,,
3976,41.328,,,
3977,39.92,,,
3978,8.94,,,
3979,84.784,,,
3980,53.316,,,
3981,56.52,,,
3982,22.77,,,
3983,287.968,,,
3984,2799.96,,,
3985,48.94,,,
3986,257.499,,,
3987,2591.56,,,
3988,41.95,,,
3989,79.12,,,
3990,52.96,,,
3991,286.344,,,
3992,63.552,,,
3993,41.376,,,
3994,172.704,,,
3995,512.94,,,
3996,860.93,,,
3997,769.95,,,
3998,14.98,,,
3999,373.08,,,
4000,231.92,,,
4001,63.47,,,
4002,345,,,
4003,637.896,,,
4004,287.91,,,
4005,36.6,,,
4006,1.78,,,
4007,25.92,,,
4008,101.94,,,
4009,6.848,,,
4010,474.43,,,
4011,8.448,,,
4012,39.296,,,
4013,17.12,,,
4014,542.94,,,
4015,8.64,,,
4016,193.8,,,
4017,21.4,,,
4018,97.88,,,
4019,251.91,,,
4020,25.86,,,
4021,170.058,,,
4022,82.782,,,
4023,853.93,,,
4024,556.665,,,
4025,95.84,,,
4026,29.664,,,
4027,9.184,,,
4028,153.584,,,
4029,12.864,,,
4030,479.97,,,
4031,232.88,,,
4032,236.88,,,
4033,29.9,,,
4034,100,,,
4035,18.693,,,
4036,383.952,,,
4037,24.816,,,
4038,24.9,,,
4039,21.12,,,
4040,767.952,,,
4041,14.352,,,
4042,191.976,,,
4043,274.77,,,
4044,70.56,,,
4045,204.85,,,
4046,9.156,,,
4047,23.992,,,
4048,80.88,,,
4049,599.9,,,
4050,276.69,,,
4051,172.764,,,
4052,4.224,,,
4053,409.272,,,
4054,55.44,,,
4055,20.928,,,
4056,1801.632,,,
4057,67.176,,,
4058,646.2,,,
4059,72.744,,,
4060,572.16,,,
4061,68.112,,,
4062,25.032,,,
4063,39.992,,,
4064,20.016,,,
4065,3.104,,,
4066,7.52,,,
4067,10.272,,,
4068,47.808,,,
4069,978.84,,,
4070,13.14,,,
4071,10.024,,,
4072,156.3728,,,
4073,999.98,,,
4074,821.94,,,
4075,220.064,,,
4076,339.136,,,
4077,7.04,,,
4078,5.04,,,
4079,116.28,,,
4080,47.976,,,
4081,60.048,,,
4082,5.022,,,
4083,182.994,,,
4084,10.272,,,
4085,7.857,,,
4086,302.384,,,
4087,20.952,,,
4088,11.784,,,
4089,638.82,,,
4090,20.7,,,
4091,10.95,,,
4092,14.352,,,
4093,221.024,,,
4094,3080,,,
4095,79.96,,,
4096,587.97,,,
4097,32.4,,,
4098,404.9,,,
4099,9449.95,,,
4100,12.94,,,
4101,2.264,,,
4102,0.444,,,
4103,146.176,,,
4104,15.92,,,
4105,159.96,,,
4106,13.76,,,
4107,4.312,,,
4108,13.96,,,
4109,27.414,,,
4110,73.98,,,
4111,160.98,,,
4112,17.34,,,
4113,3.28,,,
4114,8.856,,,
4115,158.376,,,
4116,1219.96,,,
4117,3.168,,,
4118,19.44,,,
4119,454.86,,,
4120,91.392,,,
4121,19.04,,,
4122,37.44,,,
4123,37.59,,,
4124,26.032,,,
4125,35.91,,,
4126,91.032,,,
4127,54.66,,,
4128,67.344,,,
4129,2624.985,,,
4130,73.28,,,
4131,14.48,,,
4132,11.952,,,
4133,15.552,,,
4134,45,,,
4135,209.97,,,
4136,112.12,,,
4137,1575.14,,,
4138,25.06,,,
4139,6.924,,,
4140,37.392,,,
4141,79.12,,,
4142,18.9,,,
4143,57.42,,,
4144,12.74,,,
4145,8.82,,,
4146,120.784,,,
4147,322.59,,,
4148,9.762,,,
4149,13.72,,,
4150,55.2,,,
4151,259.136,,,
4152,29.24,,,
4153,15.552,,,
4154,4.896,,,
4155,38.088,,,
4156,2.808,,,
4157,47.984,,,
4158,26.064,,,
4159,15.696,,,
4160,12.84,,,
4161,539.97,,,
4162,22.58,,,
4163,16.52,,,
4164,671.94,,,
4165,169.064,,,
4166,168.624,,,
4167,19.44,,,
4168,31.92,,,
4169,433.568,,,
4170,31.104,,,
4171,54.816,,,
4172,48.86,,,
4173,14.2,,,
4174,12.96,,,
4175,58.34,,,
4176,56.3,,,
4177,629.95,,,
4178,122.97,,,
4179,46.35,,,
4180,14.976,,,
4181,4.24,,,
4182,319.96,,,
4183,17.04,,,
4184,344.91,,,
4185,81.94,,,
4186,98.16,,,
4187,6.874,,,
4188,1.996,,,
4189,8.928,,,
4190,9.99,,,
4191,10499.97,,,
4192,21.12,,,
4193,696.42,,,
4194,304.776,,,
4195,51.98,,,
4196,24.7,,,
4197,21.93,,,
4198,394.816,,,
4199,18.192,,,
4200,7.31,,,
4201,799.984,,,
4202,41.28,,,
4203,184.66,,,
4204,49.25,,,
4205,10.16,,,
4206,14.76,,,
4207,34.08,,,
4208,17.67,,,
4209,1604.9,,,
4210,385.686,,,
4211,15.984,,,
4212,9.42,,,
4213,6.56,,,
4214,24.56,,,
4215,128.4,,,
4216,62.28,,,
4217,9.24,,,
4218,482.664,,,
4219,4799.984,,,
4220,37.94,,,
4221,18.288,,,
4222,385.8,,,
4223,102.96,,,
4224,174.42,,,
4225,1.964,,,
4226,94.428,,,
4227,45.92,,,
4228,61.584,,,
4229,22.48,,,
4230,332.028,,,
4231,11.394,,,
4232,15.552,,,
4233,31.104,,,
4234,6.316,,,
4235,11.352,,,
4236,20.808,,,
4237,11.416,,,
4238,9.408,,,
4239,19.83,,,
4240,209.7,,,
4241,43.92,,,
4242,20.232,,,
4243,149.97,,,
4244,27.81,,,
4245,66.3,,,
4246,1.64,,,
4247,1049.2,,,
4248,20.9,,,
4249,88.08,,,
4250,751.92,,,
4251,887.103,,,
4252,55.944,,,
4253,10.688,,,
4254,11.824,,,
4255,63.312,,,
4256,96.784,,,
4257,10.476,,,
4258,9.762,,,
4259,196.784,,,
4260,47.98,,,
4261,13.05,,,
4262,63.96,,,
4263,80.48,,,
4264,11.673,,,
4265,863.128,,,
4266,3.564,,,
4267,956.6648,,,
